date,pillar,newsapi_article_count,newsapi_share,nyt_share,wiki_share,wiki_views,newsapi_available,nyt_available,wiki_available,available_source_count,available_weight,newsapi_weight_used,nyt_weight_used,wiki_weight_used,newsapi_share_filled,nyt_share_filled,wiki_share_filled,composite_share_raw,composite_share,popularity_score
2024-12-25,Entertainment & Pop Culture,0,,0.2,0.2472336013621709,2418447,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.2472336013621709,0.2177126005108141,0.1993139557240895,19.93139557240895
2024-12-25,Lifestyle & Wellness,0,,,0.0876957875418931,857843,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0876957875418931,0.0876957875418931,0.08028471606284375,8.028471606284375
2024-12-25,Politics & Civic Life,0,,0.6,0.0108982469082088,106607,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.6,0.0108982469082088,0.3790868425905783,0.347050643749627,34.7050643749627
2024-12-25,Science & Technology,0,,0.1,0.6541723641877271,6399135,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.6541723641877271,0.30781463657039765,0.2818015709732497,28.18015709732497
2024-12-25,Sports & Athletics,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,Business & Finance,0,,0.1,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.08321226390804884,8.321226390804885
2024-12-26,Entertainment & Pop Culture,0,,0.2,0.5268833165045311,3127190,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.5268833165045311,0.32258124368919916,0.26842715581652254,26.842715581652254
2024-12-26,Lifestyle & Wellness,0,,,0.2268527028550218,1346430,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.2268527028550218,0.2268527028550218,0.18876926978226258,18.87692697822626
2024-12-26,Politics & Civic Life,0,,0.6,0.1608689154529177,954799,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.6,0.1608689154529177,0.43532584329484414,0.3622444895824449,36.22444895824449
2024-12-26,Science & Technology,0,,0.1,0.049454269997562,293524,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.049454269997562,0.08104535124908574,0.06743967156659439,6.743967156659439
2024-12-26,Sports & Athletics,0,,,0.0359407951899672,213318,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0359407951899672,0.0359407951899672,0.02990714934412683,2.990714934412683
2024-12-27,Business & Finance,0,,0.1,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.09308273337729013,9.308273337729013
2024-12-27,Entertainment & Pop Culture,0,,0.1,0.6372947128479692,3562733,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.6372947128479692,0.30148551731798845,0.28063096025624706,28.063096025624706
2024-12-27,Lifestyle & Wellness,0,,0.2,0.0768653268343362,429708,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.0768653268343362,0.15382449756287608,0.1431840469354081,14.31840469354081
2024-12-27,Politics & Civic Life,0,,0.5,0.1916506526097144,1071404,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.5,0.1916506526097144,0.3843689947286429,0.357781166548233,35.7781166548233
2024-12-27,Science & Technology,0,,0.1,0.0352883451473338,197276,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.0352883451473338,0.07573312943025018,0.07049446694583782,7.049446694583781
2024-12-27,Sports & Athletics,0,,,0.0589009625606463,329280,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0589009625606463,0.0589009625606463,0.054826625936983876,5.482662593698388
2024-12-28,Business & Finance,0,,,0.0191243548594894,108659,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0191243548594894,0.0191243548594894,0.016675294566395164,1.6675294566395165
2024-12-28,Entertainment & Pop Culture,0,,0.3,0.7204831716096639,4093575,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.3,0.7204831716096639,0.45768118935362395,0.3990706460972627,39.90706460972627
2024-12-28,Lifestyle & Wellness,0,,,0.0277553862324498,157698,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0277553862324498,0.0277553862324498,0.024201038133347327,2.4201038133347326
2024-12-28,Politics & Civic Life,0,,0.7,0.044528687500308,252999,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.7,0.044528687500308,0.45419825781261547,0.39603373793342544,39.60337379334254
2024-12-28,Science & Technology,0,,,0.0344660443655323,195826,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0344660443655323,0.0344660443655323,0.03005233099659395,3.005233099659395
2024-12-28,Sports & Athletics,0,,,0.1536423554325565,872951,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1536423554325565,0.1536423554325565,0.1339669522729755,13.39669522729755
2024-12-29,Business & Finance,0,,,0.0325287155477052,190442,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0325287155477052,0.0325287155477052,0.027952876911465505,2.7952876911465507
2024-12-29,Entertainment & Pop Culture,0,,0.1,0.5004286387018986,2929800,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.5004286387018986,0.25016073951321194,0.21497044202187418,21.497044202187418
2024-12-29,Lifestyle & Wellness,0,,,0.1435817524772481,840611,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1435817524772481,0.1435817524772481,0.12338400044855645,12.338400044855645
2024-12-29,Politics & Civic Life,0,,0.9,0.2376540695226524,1391365,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.9,0.2376540695226524,0.6516202760709946,0.5599563666544057,55.99563666544057
2024-12-29,Science & Technology,0,,,0.0281796425739092,164980,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0281796425739092,0.0281796425739092,0.024215591271114507,2.421559127111451
2024-12-29,Sports & Athletics,0,,,0.0576271811765863,337383,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0576271811765863,0.0576271811765863,0.0495207226925835,4.95207226925835
2024-12-30,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,Entertainment & Pop Culture,0,,,0.3790828773139618,2402973,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.3790828773139618,0.3790828773139618,0.30647155339221227,30.64715533922123
2024-12-30,Lifestyle & Wellness,0,,0.5,0.0600326996178524,380542,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.5,0.0600326996178524,0.3350122623566946,0.27084243207550995,27.084243207550994
2024-12-30,Politics & Civic Life,0,,0.1,0.4836796914044555,3066003,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.4836796914044555,0.2438798842766708,0.19716597991705564,19.716597991705566
2024-12-30,Science & Technology,0,,0.3,0.0472554280608407,299548,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.3,0.0472554280608407,0.20522078552281525,0.16591182744309826,16.591182744309826
2024-12-30,Sports & Athletics,0,,0.1,0.0299493036028895,189846,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.0299493036028895,0.07373098885108356,0.05960820717212391,5.960820717212391
2024-12-31,Business & Finance,0,,0.1,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.08825480101712636,8.825480101712637
2024-12-31,Entertainment & Pop Culture,0,,0.3,0.5858686448258178,2456225,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.3,0.5858686448258178,0.40720074180968163,0.359374204424397,35.9374204424397
2024-12-31,Lifestyle & Wellness,0,,0.1,0.1395234290212167,584945,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.1395234290212167,0.11482128588295626,0.10133529738130884,10.133529738130884
2024-12-31,Politics & Civic Life,0,,0.4,0.181675392670157,761665,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.4,0.181675392670157,0.31812827225130885,0.2807634736546146,28.076347365461462
2024-12-31,Science & Technology,0,,,0.0929325334828083,389615,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0929325334828083,0.0929325334828083,0.08201742250542679,8.20174225054268
2024-12-31,Sports & Athletics,0,,0.1,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.08825480101712636,8.825480101712637
2025-01-01,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,Entertainment & Pop Culture,0,,0.1,0.6059500301107796,2595999,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.6059500301107796,0.28973126129154236,0.2507211831916275,25.07211831916275
2025-01-01,Lifestyle & Wellness,0,,,0.0849623498545812,363994,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0849623498545812,0.0849623498545812,0.07352282521162458,7.352282521162458
2025-01-01,Politics & Civic Life,0,,0.9,0.1451036137603928,621650,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.9,0.1451036137603928,0.6169138551601473,0.5338511660894618,53.385116608946184
2025-01-01,Science & Technology,0,,,0.0353640603335994,151506,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0353640603335994,0.0353640603335994,0.03060256256013119,3.060256256013119
2025-01-01,Sports & Athletics,0,,,0.1286199459406467,551031,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1286199459406467,0.1286199459406467,0.11130226294715496,11.130226294715497
2025-01-02,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,Entertainment & Pop Culture,0,,0.1,0.565861939036513,2200108,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.565861939036513,0.27469822713869235,0.23455805467686885,23.455805467686886
2025-01-02,Lifestyle & Wellness,0,,,0.0845415393003975,328703,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0845415393003975,0.0845415393003975,0.07218793948632722,7.218793948632722
2025-01-02,Politics & Civic Life,0,,0.9,0.1603283381322071,623367,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.9,0.1603283381322071,0.6226231267995777,0.53164256260454,53.164256260454
2025-01-02,Science & Technology,0,,,0.0773436143685869,300717,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0773436143685869,0.0773436143685869,0.06604180855821168,6.604180855821168
2025-01-02,Sports & Athletics,0,,,0.1119245691622953,435170,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1119245691622953,0.1119245691622953,0.09556963467405225,9.556963467405225
2025-01-03,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,Entertainment & Pop Culture,0,,0.1,0.4673968456872617,1850139,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.4673968456872617,0.2377738171327231,0.20470233374044824,20.470233374044824
2025-01-03,Lifestyle & Wellness,0,,0.1,0.0312389633158935,123656,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.0312389633158935,0.07421461124346006,0.06389224979593278,6.389224979593278
2025-01-03,Politics & Civic Life,0,,0.7,0.1179989844355912,467086,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.7,0.1179989844355912,0.4817496191633467,0.4147440307368373,41.47440307368373
2025-01-03,Science & Technology,0,,0.1,0.1248709702682151,494288,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.1248709702682151,0.10932661385058065,0.09412059437420182,9.412059437420183
2025-01-03,Sports & Athletics,0,,,0.2584942362930383,1023221,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.2584942362930383,0.2584942362930383,0.2225407913525799,22.25407913525799
2025-01-04,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,Entertainment & Pop Culture,0,,0.4,0.6906352283810625,3374807,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.4,0.6906352283810625,0.5089882106428985,0.46135983535292013,46.13598353529201
2025-01-04,Lifestyle & Wellness,0,,0.2,0.0239931190379422,117243,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.0239931190379422,0.13399741963922832,0.12145866283304467,12.145866283304468
2025-01-04,Politics & Civic Life,0,,0.4,0.120196024742322,587341,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.4,0.120196024742322,0.2950735092783707,0.26746211957586696,26.746211957586695
2025-01-04,Science & Technology,0,,,0.1268271160329444,619744,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1268271160329444,0.1268271160329444,0.11495931761825634,11.495931761825634
2025-01-04,Sports & Athletics,0,,,0.0383485118057286,187391,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0383485118057286,0.0383485118057286,0.03476006461991186,3.4760064619911857
2025-01-05,Business & Finance,0,,,0.0498987807232248,241682,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0498987807232248,0.0498987807232248,0.04344847384745715,4.344847384745715
2025-01-05,Entertainment & Pop Culture,0,,0.8,0.6684723373549198,3237709,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.8,0.6684723373549198,0.7506771265080949,0.6536387267633297,65.36387267633297
2025-01-05,Lifestyle & Wellness,0,,,0.025454815735494,123289,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.025454815735494,0.025454815735494,0.022164327058610666,2.2164327058610667
2025-01-05,Politics & Civic Life,0,,0.2,0.0939936346959653,455253,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.0939936346959653,0.160247613010987,0.1395327525464902,13.95327525464902
2025-01-05,Science & Technology,0,,,0.1105663427580988,535522,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1105663427580988,0.1105663427580988,0.0962736720638607,9.62736720638607
2025-01-05,Sports & Athletics,0,,,0.0516140887322969,249990,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0516140887322969,0.0516140887322969,0.04494204772025149,4.494204772025149
2025-01-06,Business & Finance,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,Entertainment & Pop Culture,0,,0.2,0.8213714341727296,6183993,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.8213714341727296,0.4330142878147736,0.41736316897809506,41.73631689780951
2025-01-06,Lifestyle & Wellness,0,,0.1,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.09638554216867472,9.638554216867472
2025-01-06,Politics & Civic Life,0,,0.6,0.0659134055168755,496253,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.6,0.0659134055168755,0.3997175270688283,0.38526990560850927,38.526990560850926
2025-01-06,Science & Technology,0,,0.1,0.1127151603103948,848617,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.1127151603103948,0.10476818511639804,0.10098138324472102,10.098138324472101
2025-01-06,Sports & Athletics,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,Business & Finance,0,,,0.0257709134169962,126702,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0257709134169962,0.0257709134169962,0.02390518132145211,2.390518132145211
2025-01-07,Entertainment & Pop Culture,0,,0.2,0.5425078099686503,2667225,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.2,0.5425078099686503,0.32844042873824386,0.30466238721306194,30.466238721306194
2025-01-07,Lifestyle & Wellness,0,,,0.0991045816787766,487245,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0991045816787766,0.0991045816787766,0.09192972544214748,9.192972544214747
2025-01-07,Politics & Civic Life,0,,0.7,0.2210320284480358,1086698,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.7,0.2210320284480358,0.5203870106680134,0.48271264762944,48.271264762944
2025-01-07,Science & Technology,0,,0.1,0.1115846664875409,548603,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.1115846664875409,0.10434424993282783,0.09679005839389856,9.679005839389857
2025-01-07,Sports & Athletics,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,Business & Finance,0,,,0.0298253395237376,118285,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0298253395237376,0.0298253395237376,0.022146508981812682,2.2146508981812683
2025-01-08,Entertainment & Pop Culture,0,,,0.4917279029370968,1950155,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.4917279029370968,0.4917279029370968,0.3651276596645974,36.512765966459746
2025-01-08,Lifestyle & Wellness,0,,0.1,0.2256092717886857,894749,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.2256092717886857,0.14710347692075712,0.10923022251896106,10.923022251896105
2025-01-08,Politics & Civic Life,0,,0.8,0.1323817935950849,525016,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.8,0.1323817935950849,0.5496431725981569,0.40813206666261165,40.813206666261166
2025-01-08,Science & Technology,0,,0.1,0.0872429948841669,345999,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.1,0.0872429948841669,0.09521612308156258,0.07070178441257699,7.070178441257699
2025-01-08,Sports & Athletics,0,,,0.0332126972712279,131719,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0332126972712279,0.0332126972712279,0.0246617577594402,2.46617577594402
2025-01-09,Business & Finance,0,,0.4,,0,False,True,False,1,0.25,0.0,1.0,0.0,0.0,0.4,0.0,0.4,0.2713094866928994,27.13094866928994
2025-01-09,Entertainment & Pop Culture,0,,,0.2624194837306036,1179875,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.2624194837306036,0.2624194837306036,0.1779922385729143,17.79922385729143
2025-01-09,Lifestyle & Wellness,0,,,0.2043040909971462,918580,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.2043040909971462,0.2043040909971462,0.13857409514423785,13.857409514423786
2025-01-09,Politics & Civic Life,0,,0.6,0.4810703223052835,2162960,False,True,True,2,0.4,0.0,0.625,0.37499999999999994,0.0,0.6,0.4810703223052835,0.5554013708644813,0.37671415209443765,37.671415209443765
2025-01-09,Science & Technology,0,,,0.0522061029669665,234726,False,False,True,1,0.15,0.0,0.0,1.0,0.0,0.0,0.0522061029669665,0.0522061029669665,0.03541002749551083,3.541002749551083
2025-01-09,Sports & Athletics,0,,,,0,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18,Business & Finance,111322,0.4081047591814589,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4081047591814589,0.0,0.0,0.4081047591814589,0.408104759181459,40.8104759181459
2026-05-18,Entertainment & Pop Culture,18392,0.0674247923219614,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0674247923219614,0.0,0.0,0.0674247923219614,0.06742479232196141,6.742479232196141
2026-05-18,Lifestyle & Wellness,39111,0.1433803312583859,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1433803312583859,0.0,0.0,0.1433803312583859,0.14338033125838592,14.338033125838592
2026-05-18,Politics & Civic Life,18861,0.0691441391901106,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0691441391901106,0.0,0.0,0.0691441391901106,0.06914413919011062,6.914413919011062
2026-05-18,Science & Technology,29203,0.1070577539244367,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1070577539244367,0.0,0.0,0.1070577539244367,0.10705775392443673,10.705775392443673
2026-05-18,Sports & Athletics,55889,0.2048882241236463,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2048882241236463,0.0,0.0,0.2048882241236463,0.20488822412364635,20.488822412364634
2026-05-19,Business & Finance,116452,0.410204024122189,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.410204024122189,0.0,0.0,0.410204024122189,0.4102040241221891,41.02040241221891
2026-05-19,Entertainment & Pop Culture,18173,0.0640146818463619,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0640146818463619,0.0,0.0,0.0640146818463619,0.06401468184636191,6.401468184636191
2026-05-19,Lifestyle & Wellness,39891,0.1405166826354055,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1405166826354055,0.0,0.0,0.1405166826354055,0.14051668263540554,14.051668263540554
2026-05-19,Politics & Civic Life,20938,0.0737544383700614,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0737544383700614,0.0,0.0,0.0737544383700614,0.07375443837006142,7.3754438370061415
2026-05-19,Science & Technology,30800,0.1084934903905765,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1084934903905765,0.0,0.0,0.1084934903905765,0.10849349039057653,10.849349039057653
2026-05-19,Sports & Athletics,57634,0.2030166826354055,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2030166826354055,0.0,0.0,0.2030166826354055,0.20301668263540557,20.301668263540556
2026-05-20,Business & Finance,116041,0.411909199013187,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.411909199013187,0.0,0.0,0.411909199013187,0.4119091990131871,41.190919901318715
2026-05-20,Entertainment & Pop Culture,18518,0.0657330990540084,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0657330990540084,0.0,0.0,0.0657330990540084,0.06573309905400843,6.573309905400842
2026-05-20,Lifestyle & Wellness,39415,0.1399109028628223,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1399109028628223,0.0,0.0,0.1399109028628223,0.13991090286282235,13.991090286282235
2026-05-20,Politics & Civic Life,21183,0.0751930142164954,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0751930142164954,0.0,0.0,0.0751930142164954,0.07519301421649542,7.519301421649542
2026-05-20,Science & Technology,29966,0.1063699128551905,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1063699128551905,0.0,0.0,0.1063699128551905,0.10636991285519054,10.636991285519054
2026-05-20,Sports & Athletics,56592,0.2008838719982961,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2008838719982961,0.0,0.0,0.2008838719982961,0.20088387199829616,20.088387199829615
2026-05-21,Business & Finance,105884,0.40205042527339,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.40205042527339,0.0,0.0,0.40205042527339,0.40205042527339013,40.20504252733901
2026-05-21,Entertainment & Pop Culture,18976,0.0720534629404617,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0720534629404617,0.0,0.0,0.0720534629404617,0.07205346294046171,7.205346294046171
2026-05-21,Lifestyle & Wellness,38121,0.1447486330498177,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1447486330498177,0.0,0.0,0.1447486330498177,0.14474863304981772,14.474863304981772
2026-05-21,Politics & Civic Life,18325,0.0695815613608748,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0695815613608748,0.0,0.0,0.0695815613608748,0.06958156136087482,6.9581561360874815
2026-05-21,Science & Technology,27003,0.1025326549210206,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1025326549210206,0.0,0.0,0.1025326549210206,0.10253265492102062,10.253265492102063
2026-05-21,Sports & Athletics,55051,0.209033262454435,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.209033262454435,0.0,0.0,0.209033262454435,0.20903326245443504,20.903326245443505
2026-05-22,Business & Finance,72699,0.3723685423645471,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3723685423645471,0.0,0.0,0.3723685423645471,0.3723685423645472,37.23685423645472
2026-05-22,Entertainment & Pop Culture,14879,0.0762111107696405,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0762111107696405,0.0,0.0,0.0762111107696405,0.07621111076964053,7.621111076964053
2026-05-22,Lifestyle & Wellness,28472,0.14583525410533,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.14583525410533,0.0,0.0,0.14583525410533,0.14583525410533005,14.583525410533005
2026-05-22,Politics & Civic Life,13419,0.0687329051292295,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0687329051292295,0.0,0.0,0.0687329051292295,0.06873290512922953,6.873290512922953
2026-05-22,Science & Technology,18120,0.0928117028796213,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0928117028796213,0.0,0.0,0.0928117028796213,0.09281170287962133,9.281170287962134
2026-05-22,Sports & Athletics,47645,0.2440404847516313,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2440404847516313,0.0,0.0,0.2440404847516313,0.24404048475163137,24.404048475163137
2026-05-23,Business & Finance,44634,0.3307422694163066,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3307422694163066,0.0,0.0,0.3307422694163066,0.3307422694163067,33.07422694163067
2026-05-23,Entertainment & Pop Culture,9843,0.0729375847529844,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0729375847529844,0.0,0.0,0.0729375847529844,0.07293758475298442,7.293758475298443
2026-05-23,Lifestyle & Wellness,19032,0.1410289660691658,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1410289660691658,0.0,0.0,0.1410289660691658,0.14102896606916585,14.102896606916584
2026-05-23,Politics & Civic Life,9763,0.0723447769931308,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0723447769931308,0.0,0.0,0.0723447769931308,0.07234477699313083,7.234477699313083
2026-05-23,Science & Technology,10914,0.0808737986380241,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0808737986380241,0.0,0.0,0.0808737986380241,0.08087379863802413,8.087379863802413
2026-05-23,Sports & Athletics,40765,0.302072604130388,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.302072604130388,0.0,0.0,0.302072604130388,0.3020726041303881,30.20726041303881
2026-05-24,Business & Finance,56815,0.3585537941131923,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3585537941131923,0.0,0.0,0.3585537941131923,0.3585537941131924,35.85537941131924
2026-05-24,Entertainment & Pop Culture,11397,0.0719253294289897,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0719253294289897,0.0,0.0,0.0719253294289897,0.07192532942898971,7.192532942898971
2026-05-24,Lifestyle & Wellness,21764,0.1373504316655728,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1373504316655728,0.0,0.0,0.1373504316655728,0.13735043166557281,13.735043166557281
2026-05-24,Politics & Civic Life,11403,0.0719631948301105,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0719631948301105,0.0,0.0,0.0719631948301105,0.07196319483011052,7.1963194830110515
2026-05-24,Science & Technology,14672,0.0925935275407684,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0925935275407684,0.0,0.0,0.0925935275407684,0.09259352754076841,9.259352754076842
2026-05-24,Sports & Athletics,42405,0.2676137224213661,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2676137224213661,0.0,0.0,0.2676137224213661,0.26761372242136616,26.761372242136616
2026-05-25,Business & Finance,88137,0.3958829289326877,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3958829289326877,0.0,0.0,0.3958829289326877,0.39588292893268784,39.588292893268786
2026-05-25,Entertainment & Pop Culture,16146,0.0725226155933056,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0725226155933056,0.0,0.0,0.0725226155933056,0.07252261559330561,7.252261559330561
